,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name,artist
217,0.00339,https://api.spotify.com/v1/audio-analysis/1b0e8KK2tIgMkT2tub9M93,0.828,159231,0.903,1b0e8KK2tIgMkT2tub9M93,0.693,6,0.256,-5.241,0,0.0935,130.007,4,https://api.spotify.com/v1/tracks/1b0e8KK2tIgMkT2tub9M93,audio_features,spotify:track:1b0e8KK2tIgMkT2tub9M93,0.96,Haven't You Heard - Fitzy's Half Charged Mix,Alan Fitzpatrick
218,0.0271,https://api.spotify.com/v1/audio-analysis/715vRxcbV6UakGuKFn84e5,0.584,243066,0.966,715vRxcbV6UakGuKFn84e5,0.933,0,0.118,-8.879,0,0.0646,125.002,4,https://api.spotify.com/v1/tracks/715vRxcbV6UakGuKFn84e5,audio_features,spotify:track:715vRxcbV6UakGuKFn84e5,0.835,Jigoo - Radio Edit,Maurice Fulton
219,0.000546,https://api.spotify.com/v1/audio-analysis/3ETQr4SECzp6mMMnubMFmV,0.508,217620,0.736,3ETQr4SECzp6mMMnubMFmV,0.447,11,0.0828,-9.396,0,0.0426,121.198,4,https://api.spotify.com/v1/tracks/3ETQr4SECzp6mMMnubMFmV,audio_features,spotify:track:3ETQr4SECzp6mMMnubMFmV,0.688,Metropolis,Dusky
220,0.138,https://api.spotify.com/v1/audio-analysis/5x8AKafLipMUs6xANfNdRL,0.597,219677,0.926,5x8AKafLipMUs6xANfNdRL,0.798,8,0.357,-8.901,1,0.0377,123.993,4,https://api.spotify.com/v1/tracks/5x8AKafLipMUs6xANfNdRL,audio_features,spotify:track:5x8AKafLipMUs6xANfNdRL,0.348,Turning Around - (Gerd Janson Remix) [Edit],Theo Kottis
221,0.03,https://api.spotify.com/v1/audio-analysis/7f6a2LWROn1HQlG97hDIg6,0.834,205000,0.792,7f6a2LWROn1HQlG97hDIg6,0.0932,4,0.0365,-5.912,0,0.0339,119.999,4,https://api.spotify.com/v1/tracks/7f6a2LWROn1HQlG97hDIg6,audio_features,spotify:track:7f6a2LWROn1HQlG97hDIg6,0.922,In My Arms,Purple Disco Machine
222,0.453,https://api.spotify.com/v1/audio-analysis/3RF7yizTDynqcKO9EmypOy,0.702,250207,0.526,3RF7yizTDynqcKO9EmypOy,0.887,7,0.111,-12.421,0,0.0393,121.001,4,https://api.spotify.com/v1/tracks/3RF7yizTDynqcKO9EmypOy,audio_features,spotify:track:3RF7yizTDynqcKO9EmypOy,0.291,Moments - Ben Böhmer & Nils Hoffmann Remix,Kidnap
223,0.946,https://api.spotify.com/v1/audio-analysis/5UtfyJb1AkClEEgtc6e4oJ,0.625,240613,0.156,5UtfyJb1AkClEEgtc6e4oJ,0.000324,8,0.111,-13.356,1,0.0348,112.43,3,https://api.spotify.com/v1/tracks/5UtfyJb1AkClEEgtc6e4oJ,audio_features,spotify:track:5UtfyJb1AkClEEgtc6e4oJ,0.451,You Got Me Thinking,Joshua Radin
224,0.356,https://api.spotify.com/v1/audio-analysis/3GJ4hzg4lrGwU51Y3VARbF,0.616,213387,0.438,3GJ4hzg4lrGwU51Y3VARbF,0.0,1,0.24,-5.968,1,0.0298,135.929,4,https://api.spotify.com/v1/tracks/3GJ4hzg4lrGwU51Y3VARbF,audio_features,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,0.386,Speechless,Dan + Shay
225,0.902,https://api.spotify.com/v1/audio-analysis/0uIPTKuwFh4ZJ6V3FsX6a1,0.322,214598,0.226,0uIPTKuwFh4ZJ6V3FsX6a1,0.144,0,0.108,-14.243,1,0.0323,169.567,4,https://api.spotify.com/v1/tracks/0uIPTKuwFh4ZJ6V3FsX6a1,audio_features,spotify:track:0uIPTKuwFh4ZJ6V3FsX6a1,0.212,Hold My Name,Ocie Elliott
226,0.879,https://api.spotify.com/v1/audio-analysis/02ecCJ4kRg3nikEeC9fbql,0.443,178915,0.108,02ecCJ4kRg3nikEeC9fbql,0.0,7,0.201,-14.752,1,0.0372,115.429,4,https://api.spotify.com/v1/tracks/02ecCJ4kRg3nikEeC9fbql,audio_features,spotify:track:02ecCJ4kRg3nikEeC9fbql,0.278,Love Doesn't Fade,Aisha Badru
227,0.83,https://api.spotify.com/v1/audio-analysis/31uyXS7gTpaZzUW0vuq5sy,0.589,226926,0.221,31uyXS7gTpaZzUW0vuq5sy,5.22e-06,10,0.137,-13.368,1,0.0332,136.895,4,https://api.spotify.com/v1/tracks/31uyXS7gTpaZzUW0vuq5sy,audio_features,spotify:track:31uyXS7gTpaZzUW0vuq5sy,0.125,The Sea (feat. Jon Bryant),Lily Kershaw
228,0.0237,https://api.spotify.com/v1/audio-analysis/1M4qEo4HE3PRaCOM7EXNJq,0.676,207133,0.771,1M4qEo4HE3PRaCOM7EXNJq,7e-06,8,0.102,-3.675,1,0.0483,99.048,4,https://api.spotify.com/v1/tracks/1M4qEo4HE3PRaCOM7EXNJq,audio_features,spotify:track:1M4qEo4HE3PRaCOM7EXNJq,0.569,Adore You,Harry Styles
229,0.754,https://api.spotify.com/v1/audio-analysis/6TYlDTa9AQDvjqwbxlvFyI,0.372,237427,0.355,6TYlDTa9AQDvjqwbxlvFyI,0.0,8,0.167,-8.436,0,0.03,126.705,4,https://api.spotify.com/v1/tracks/6TYlDTa9AQDvjqwbxlvFyI,audio_features,spotify:track:6TYlDTa9AQDvjqwbxlvFyI,0.142,Conversations in the Dark,John Legend
230,0.153,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,0.654,167693,0.63,2wrJq5XKLnmhRXHIAf9xBa,0.0,10,0.111,-4.644,1,0.0259,89.991,4,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,audio_features,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,0.43,"10,000 Hours (with Justin Bieber)",Dan + Shay
231,0.492,https://api.spotify.com/v1/audio-analysis/0bzbvANY6oETSJLc0wlVGY,0.359,221307,0.543,0bzbvANY6oETSJLc0wlVGY,1.58e-05,7,0.118,-7.582,1,0.0919,68.534,4,https://api.spotify.com/v1/tracks/0bzbvANY6oETSJLc0wlVGY,audio_features,spotify:track:0bzbvANY6oETSJLc0wlVGY,0.453,Lover,Taylor Swift
232,0.0575,https://api.spotify.com/v1/audio-analysis/1iWHabUgUuuKLBa0TzTHfk,0.302,242956,0.414,1iWHabUgUuuKLBa0TzTHfk,0.0,2,0.0861,-8.16,1,0.0319,110.508,4,https://api.spotify.com/v1/tracks/1iWHabUgUuuKLBa0TzTHfk,audio_features,spotify:track:1iWHabUgUuuKLBa0TzTHfk,0.105,"A Whole New World (End Title) - From ""Aladdin""",ZAYN
233,0.866,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,0.464,208687,0.473,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,0.129,75.801,4,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,audio_features,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,0.604,If The World Was Ending (feat. Julia Michaels),JP Saxe
234,0.823,https://api.spotify.com/v1/audio-analysis/15xWRPHQMeqgdkGzInx3PY,0.296,212720,0.351,15xWRPHQMeqgdkGzInx3PY,1.5e-06,6,0.11,-9.538,1,0.0351,177.596,3,https://api.spotify.com/v1/tracks/15xWRPHQMeqgdkGzInx3PY,audio_features,spotify:track:15xWRPHQMeqgdkGzInx3PY,0.19,Falling Like The Stars,James Arthur
235,0.3,https://api.spotify.com/v1/audio-analysis/0QB71BDzh36guAExsTIgNO,0.545,249173,0.485,0QB71BDzh36guAExsTIgNO,0.00137,8,0.119,-9.941,1,0.151,80.401,4,https://api.spotify.com/v1/tracks/0QB71BDzh36guAExsTIgNO,audio_features,spotify:track:0QB71BDzh36guAExsTIgNO,0.341,Only Love,Ben Howard
236,0.915,https://api.spotify.com/v1/audio-analysis/5OiaAaIMYlCZONyDBxqk4G,0.468,188800,0.201,5OiaAaIMYlCZONyDBxqk4G,8.28e-05,4,0.0952,-17.024,1,0.0388,94.422,4,https://api.spotify.com/v1/tracks/5OiaAaIMYlCZONyDBxqk4G,audio_features,spotify:track:5OiaAaIMYlCZONyDBxqk4G,0.383,First Day Of My Life,Bright Eyes
237,0.974,https://api.spotify.com/v1/audio-analysis/7BzhqmRj3iOZXqMHqiifHr,0.552,160240,0.15,7BzhqmRj3iOZXqMHqiifHr,0.731,3,0.0698,-16.746,1,0.0347,87.485,4,https://api.spotify.com/v1/tracks/7BzhqmRj3iOZXqMHqiifHr,audio_features,spotify:track:7BzhqmRj3iOZXqMHqiifHr,0.316,Heartbeats,José González
238,0.679,https://api.spotify.com/v1/audio-analysis/6EIVLz5xM1xE29r0OmIkWt,0.34,244133,0.209,6EIVLz5xM1xE29r0OmIkWt,0.000443,0,0.101,-11.869,1,0.0279,137.042,4,https://api.spotify.com/v1/tracks/6EIVLz5xM1xE29r0OmIkWt,audio_features,spotify:track:6EIVLz5xM1xE29r0OmIkWt,0.151,Falling Slowly,Glen Hansard
239,0.882,https://api.spotify.com/v1/audio-analysis/41yIvlFgvGwxq8qTqAR7eG,0.592,210080,0.416,41yIvlFgvGwxq8qTqAR7eG,0.000586,1,0.112,-9.794,1,0.0246,96.002,4,https://api.spotify.com/v1/tracks/41yIvlFgvGwxq8qTqAR7eG,audio_features,spotify:track:41yIvlFgvGwxq8qTqAR7eG,0.417,Bloom - Bonus Track,The Paper Kites
240,0.217,https://api.spotify.com/v1/audio-analysis/2NcSqlUqMBbqjjKQvJuoOm,0.693,193466,0.672,2NcSqlUqMBbqjjKQvJuoOm,1.2e-06,2,0.125,-5.325,1,0.0435,118.015,4,https://api.spotify.com/v1/tracks/2NcSqlUqMBbqjjKQvJuoOm,audio_features,spotify:track:2NcSqlUqMBbqjjKQvJuoOm,0.646,Forever,Billy Raffoul
241,0.239,https://api.spotify.com/v1/audio-analysis/7Fg342AJtNsIDdwCfX0paC,0.46,185703,0.567,7Fg342AJtNsIDdwCfX0paC,6.04e-06,9,0.0934,-5.637,1,0.0515,168.419,4,https://api.spotify.com/v1/tracks/7Fg342AJtNsIDdwCfX0paC,audio_features,spotify:track:7Fg342AJtNsIDdwCfX0paC,0.189,Let Me,ZAYN
242,0.083,https://api.spotify.com/v1/audio-analysis/0S5EEpFAHcT7cm5XOASc29,0.634,235400,0.87,0S5EEpFAHcT7cm5XOASc29,0.0,5,0.18,-5.277,1,0.0362,116.967,4,https://api.spotify.com/v1/tracks/0S5EEpFAHcT7cm5XOASc29,audio_features,spotify:track:0S5EEpFAHcT7cm5XOASc29,0.514,Love Never Felt So Good,Michael Jackson
243,0.117,https://api.spotify.com/v1/audio-analysis/7noS1nrFSq0fIi5sXRO4a5,0.647,264933,0.722,7noS1nrFSq0fIi5sXRO4a5,0.00043,4,0.0675,-9.857,1,0.0461,114.532,4,https://api.spotify.com/v1/tracks/7noS1nrFSq0fIi5sXRO4a5,audio_features,spotify:track:7noS1nrFSq0fIi5sXRO4a5,0.755,In the Stone - Edit,"Earth, Wind & Fire"
244,0.207,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,0.709,291293,0.824,2tUBqZG2AbRi7Q0BIrVrEj,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,audio_features,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,0.867,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston
245,0.0534,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,0.589,268867,0.731,5k38wzpLb15YgncyWdTZE4,0.0,2,0.308,-6.343,1,0.0868,87.908,4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,audio_features,spotify:track:5k38wzpLb15YgncyWdTZE4,0.191,Him & I (with Halsey),G-Eazy
246,0.229,https://api.spotify.com/v1/audio-analysis/1Omt5bfz1tZUCqd26HxbS0,0.58,240600,0.687,1Omt5bfz1tZUCqd26HxbS0,0.0,6,0.109,-5.4,1,0.106,76.014,4,https://api.spotify.com/v1/tracks/1Omt5bfz1tZUCqd26HxbS0,audio_features,spotify:track:1Omt5bfz1tZUCqd26HxbS0,0.187,Beyond,Leon Bridges
247,0.309,https://api.spotify.com/v1/audio-analysis/6z5Yh7kOKeLjqIsNdokIpU,0.421,285120,0.407,6z5Yh7kOKeLjqIsNdokIpU,0.000961,10,0.11,-7.445,1,0.0267,139.028,3,https://api.spotify.com/v1/tracks/6z5Yh7kOKeLjqIsNdokIpU,audio_features,spotify:track:6z5Yh7kOKeLjqIsNdokIpU,0.161,A Thousand Years,Christina Perri
248,0.989,https://api.spotify.com/v1/audio-analysis/4eYaDRhiL5iesFp2EuoODr,0.23,275973,0.217,4eYaDRhiL5iesFp2EuoODr,0.892,10,0.0844,-13.464,1,0.0386,157.084,3,https://api.spotify.com/v1/tracks/4eYaDRhiL5iesFp2EuoODr,audio_features,spotify:track:4eYaDRhiL5iesFp2EuoODr,0.156,A Thousand Years,The Piano Guys
249,0.654,https://api.spotify.com/v1/audio-analysis/0My8NPmENHrN5W7OfgZnZJ,0.43,232520,0.587,0My8NPmENHrN5W7OfgZnZJ,8.83e-05,9,0.158,-8.003,1,0.0348,156.006,4,https://api.spotify.com/v1/tracks/0My8NPmENHrN5W7OfgZnZJ,audio_features,spotify:track:0My8NPmENHrN5W7OfgZnZJ,0.332,The One,Kodaline
250,0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168,Perfect,Ed Sheeran
251,0.356,https://api.spotify.com/v1/audio-analysis/0AdjJ2SaOeb5bPJ67nDbsW,0.524,254293,0.586,0AdjJ2SaOeb5bPJ67nDbsW,0.0,9,0.121,-5.431,1,0.0262,101.214,4,https://api.spotify.com/v1/tracks/0AdjJ2SaOeb5bPJ67nDbsW,audio_features,spotify:track:0AdjJ2SaOeb5bPJ67nDbsW,0.285,From the Ground Up - Single Version,Dan + Shay
252,0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.358,211467,0.557,5uCax9HTNlzGybIStD3vDh,0.0,10,0.0902,-7.398,1,0.059,85.043,4,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494,Say You Won't Let Go,James Arthur
253,0.474,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,0.781,281560,0.445,34gCuhDGsG4bRPIf9bb02f,0.0,2,0.184,-6.061,1,0.0295,78.998,4,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,audio_features,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.591,Thinking out Loud,Ed Sheeran
254,0.941,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,0.396,182360,0.293,44AyOl4qVkzS48vBsbNXaC,0.000196,2,0.105,-14.062,1,0.0275,100.307,3,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,audio_features,spotify:track:44AyOl4qVkzS48vBsbNXaC,0.343,Can't Help Falling in Love,Elvis Presley
255,0.386,https://api.spotify.com/v1/audio-analysis/10M2Ex445zw585Ducldzkw,0.607,224853,0.536,10M2Ex445zw585Ducldzkw,0.0,10,0.102,-7.306,1,0.0305,147.986,4,https://api.spotify.com/v1/tracks/10M2Ex445zw585Ducldzkw,audio_features,spotify:track:10M2Ex445zw585Ducldzkw,0.434,In Case You Didn't Know,Brett Young
256,0.922,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,0.422,269560,0.264,3U4isOIWM3VvDubwSI3y7a,0.0,8,0.132,-7.064,1,0.0322,119.93,4,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,audio_features,spotify:track:3U4isOIWM3VvDubwSI3y7a,0.331,All of Me,John Legend
257,0.181,https://api.spotify.com/v1/audio-analysis/0aM7NANRTJr72yPivhINL8,0.743,204000,0.558,0aM7NANRTJr72yPivhINL8,0.0,6,0.101,-9.516,0,0.301,98.954,4,https://api.spotify.com/v1/tracks/0aM7NANRTJr72yPivhINL8,audio_features,spotify:track:0aM7NANRTJr72yPivhINL8,0.541,Fuckability,Vybz Kartel
258,0.281,https://api.spotify.com/v1/audio-analysis/59tcU3X2PbjeWx5YjXkgYs,0.752,182400,0.653,59tcU3X2PbjeWx5YjXkgYs,0.000564,7,0.112,-5.087,0,0.0622,100.089,4,https://api.spotify.com/v1/tracks/59tcU3X2PbjeWx5YjXkgYs,audio_features,spotify:track:59tcU3X2PbjeWx5YjXkgYs,0.167,Red Bull (feat. Coralee),Sugar Bear
259,0.0466,https://api.spotify.com/v1/audio-analysis/0PtDNK2Q49fAM4ZbKtN0mz,0.503,181817,0.675,0PtDNK2Q49fAM4ZbKtN0mz,0.0,10,0.147,-6.782,0,0.254,99.284,4,https://api.spotify.com/v1/tracks/0PtDNK2Q49fAM4ZbKtN0mz,audio_features,spotify:track:0PtDNK2Q49fAM4ZbKtN0mz,0.645,Rapture,Koffee
260,0.126,https://api.spotify.com/v1/audio-analysis/5Tuep0cDZI1D54Il9MJdoB,0.618,185733,0.622,5Tuep0cDZI1D54Il9MJdoB,0.0,11,0.532,-7.05,0,0.312,114.017,5,https://api.spotify.com/v1/tracks/5Tuep0cDZI1D54Il9MJdoB,audio_features,spotify:track:5Tuep0cDZI1D54Il9MJdoB,0.312,Trust,Buju Banton
261,0.00738,https://api.spotify.com/v1/audio-analysis/0cBmGSxx10VS6FEHpLXXUT,0.877,126077,0.74,0cBmGSxx10VS6FEHpLXXUT,7.47e-06,11,0.0409,-4.182,0,0.149,105.021,4,https://api.spotify.com/v1/tracks/0cBmGSxx10VS6FEHpLXXUT,audio_features,spotify:track:0cBmGSxx10VS6FEHpLXXUT,0.522,I See You,Rayvon
262,0.157,https://api.spotify.com/v1/audio-analysis/1YIjmHa77tPpMvPNfKsMDu,0.855,128990,0.766,1YIjmHa77tPpMvPNfKsMDu,0.0,11,0.228,-3.664,1,0.105,107.9,4,https://api.spotify.com/v1/tracks/1YIjmHa77tPpMvPNfKsMDu,audio_features,spotify:track:1YIjmHa77tPpMvPNfKsMDu,0.795,Dweet (Genna Bounce) [feat. Bravo],DING DONG
263,0.353,https://api.spotify.com/v1/audio-analysis/6DzPbk5omd04LGd7jq4pcj,0.598,232150,0.689,6DzPbk5omd04LGd7jq4pcj,0.0,8,0.155,-5.377,0,0.371,112.152,5,https://api.spotify.com/v1/tracks/6DzPbk5omd04LGd7jq4pcj,audio_features,spotify:track:6DzPbk5omd04LGd7jq4pcj,0.454,Long Time,ZJ Liquid
264,0.0283,https://api.spotify.com/v1/audio-analysis/6T8cJz5lAqGer9GUHGyelE,0.755,198960,0.448,6T8cJz5lAqGer9GUHGyelE,3.28e-05,7,0.514,-9.587,1,0.107,77.179,4,https://api.spotify.com/v1/tracks/6T8cJz5lAqGer9GUHGyelE,audio_features,spotify:track:6T8cJz5lAqGer9GUHGyelE,0.318,God's Plan,Drake
265,0.546,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,0.75,221440,0.56,3swc6WTsr7rl9DqQKQA55C,0.0,8,0.111,-8.094,1,0.105,140.06,4,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,audio_features,spotify:track:3swc6WTsr7rl9DqQKQA55C,0.459,Psycho (feat. Ty Dolla $ign),Post Malone
266,0.137,https://api.spotify.com/v1/audio-analysis/7DoN0sCGIT9IcLrtBDm4f0,0.648,181812,0.667,7DoN0sCGIT9IcLrtBDm4f0,2.1e-05,2,0.0797,-5.294,0,0.065,102.966,4,https://api.spotify.com/v1/tracks/7DoN0sCGIT9IcLrtBDm4f0,audio_features,spotify:track:7DoN0sCGIT9IcLrtBDm4f0,0.217,Lonely Together (feat. Rita Ora),Avicii
267,0.00107,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,0.818,213733,0.799,67awxiNHNyjMXhVgsHuIrs,0.128,1,0.057,-4.1,0,0.156,100.014,4,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,audio_features,spotify:track:67awxiNHNyjMXhVgsHuIrs,0.0815,Turn Down for What,DJ Snake
268,0.0123,https://api.spotify.com/v1/audio-analysis/6JV2JOEocMgcZxYSZelKcc,0.667,236002,0.83,6JV2JOEocMgcZxYSZelKcc,0.0,0,0.191,-5.715,1,0.0749,113.03,4,https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc,audio_features,spotify:track:6JV2JOEocMgcZxYSZelKcc,0.701,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake
269,0.00777,https://api.spotify.com/v1/audio-analysis/4wkQmYpAaMe41Rc3sYZ7Vz,0.71,232800,0.882,4wkQmYpAaMe41Rc3sYZ7Vz,0.00771,4,0.294,-2.932,0,0.0595,128.016,4,https://api.spotify.com/v1/tracks/4wkQmYpAaMe41Rc3sYZ7Vz,audio_features,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,0.875,Let's Go (feat. Ne-Yo),Calvin Harris
270,0.0064,https://api.spotify.com/v1/audio-analysis/1T7Htpf1kEvU9Adf8J0ekk,0.687,214840,0.702,1T7Htpf1kEvU9Adf8J0ekk,4.35e-05,7,0.204,-5.324,0,0.0455,129.956,4,https://api.spotify.com/v1/tracks/1T7Htpf1kEvU9Adf8J0ekk,audio_features,spotify:track:1T7Htpf1kEvU9Adf8J0ekk,0.284,Break Free,Ariana Grande
271,0.3,https://api.spotify.com/v1/audio-analysis/17Syv0SV6ThWwgZM3umr1E,0.604,234320,0.34,17Syv0SV6ThWwgZM3umr1E,2.5e-05,0,0.0896,-9.571,0,0.0619,127.992,4,https://api.spotify.com/v1/tracks/17Syv0SV6ThWwgZM3umr1E,audio_features,spotify:track:17Syv0SV6ThWwgZM3umr1E,0.36,Fever,Michael Bublé
